year,country,beef,pig,poultry,sheep,measures,region,happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption
2020,United States,27.2097273413537,23.4610430209146,49.4850944905003,0.438496479929833,KG_CAP,North America and ANZ,6.939599991,1.37398684,1.404786706,0.831618011,0.534608245,0.298143059,0.152284741
2020,Argentina,39.712605573572,11.5806908283784,38.2200223329622,0.962400881432012,KG_CAP,Latin America and Caribbean,5.974699974,1.028465629,1.372543693,0.849773705,0.520840347,0.070100471,0.060415059
2020,Brazil,24.7922076839021,12.3281134918886,40.7377633201846,0.548378098342556,KG_CAP,Latin America and Caribbean,6.375599861,0.952679873,1.363464117,0.766119063,0.483292729,0.131674588,0.106518604
2020,Chile,19.093535667153,19.6289163975884,37.075559244908,0.415309787251139,KG_CAP,Latin America and Caribbean,6.228499889,1.096992493,1.323286891,0.889260828,0.417482227,0.155579001,0.06284935
2020,China,3.84946793502705,30.4791218965628,12.2374419055507,3.22275293370534,KG_CAP,East Asia,5.123899937,0.990533412,1.132080674,0.867248535,0.601605117,0.079021044,0.117255554
2020,Colombia,10.8864268211505,8.30426728464547,31.6666553533582,0.143730416721074,KG_CAP,Latin America and Caribbean,6.163400173,0.93220371,1.33445096,0.810020149,0.526890039,0.092374094,0.04584837
2020,Ethiopia,2.54604013306794,0.0148011240902379,0.113300347117133,0.359354694739744,KG_CAP,Sub-Saharan Africa,4.186200142,0.315125644,1.001103282,0.483846247,0.41256687,0.227698103,0.117437035
2020,India,0.535302412193296,0.169324971631689,2.51661074270924,0.465456030727657,KG_CAP,South Asia,3.573299885,0.730576158,0.644198656,0.54057014,0.581142247,0.237072483,0.105587982
2020,Indonesia,2.01476165510888,1.00886895657205,7.655302263546,0.429823116950397,KG_CAP,Southeast Asia,5.285600185,0.891720712,1.154800892,0.610437036,0.568161428,0.542646527,0.038278613
2020,Israel,20.3328773494632,1.3425649219205,65.565583561009,1.62821698079058,KG_CAP,Middle East and North Africa,7.128600121,1.216463685,1.403256774,1.008052945,0.420699477,0.266861796,0.09989845
2020,Kazakhstan,19.7259950174568,4.7589948659181,15.4253387396796,8.38182996188215,KG_CAP,Commonwealth of Independent States,6.057899952,1.122594237,1.453267694,0.698788941,0.497432142,0.153713793,0.110463686
2020,Malaysia,5.42233691488633,5.31292578712448,49.3489262828738,1.18405213840338,KG_CAP,Southeast Asia,5.384300232,1.168421626,1.17400229,0.788511872,0.596941531,0.274886161,0.062163133
2020,Nigeria,1.34571493621286,1.05763081990358,0.836833824984488,1.73295563833349,KG_CAP,Sub-Saharan Africa,4.724100113,0.645901859,0.986717939,0.167835936,0.435079455,0.221328124,0.047589935
2020,Pakistan,6.49058449520348,3.7434790013e-06,6.01003183483665,2.04232292454205,KG_CAP,South Asia,5.69329977,0.616799474,0.872979581,0.469933242,0.405421734,0.228705063,0.122592121
2020,Paraguay,13.7297082418167,21.6933742193792,5.26430137360326,0.500071944292353,KG_CAP,Latin America and Caribbean,5.692100048,0.897990823,1.36819756,0.735869646,0.586510062,0.204299241,0.065077379
2020,Peru,4.17620406902685,4.27308635483772,45.4538490561227,1.05488595814149,KG_CAP,Latin America and Caribbean,5.796800137,0.91854918,1.208405972,0.824444175,0.513210058,0.091611817,0.02703266
2020,Philippines,3.14518456506572,14.9066436897893,13.7072547114789,0.517388497410019,KG_CAP,Southeast Asia,6.006000042,0.775120676,1.245381713,0.602189481,0.621915162,0.129260212,0.130385727
2020,Saudi Arabia,4.05439754849769,0.489894985556025,32.5288650534984,3.79385938020689,KG_CAP,Middle East and North Africa,6.406499863,1.334328532,1.309950113,0.759818137,0.548477471,0.087440684,0.163322315
2020,South Africa,12.6146778451448,3.49885273811193,34.2847960450675,2.62139525632956,KG_CAP,Sub-Saharan Africa,4.814099789,0.902140439,1.259086251,0.407034069,0.43478182,0.126406848,0.05950214
2020,Thailand,1.32726127103316,10.1285598797736,8.05393008326754,0.045193419367814,KG_CAP,Southeast Asia,5.998799801,1.007029295,1.347519517,0.793855846,0.609449804,0.376709014,0.031837862
2020,Ukraine,5.03284139539794,12.8699398858885,22.7126062465837,0.287140641180485,KG_CAP,Central and Eastern Europe,4.56069994,0.780434608,1.321316481,0.698674381,0.319423705,0.178551316,0.00965116
2020,Norway,25.273631879979213,0.3639223435259058,2.7688446681248675,8.468238407036647,THND_TONNE,Western Europe,7.487999916,1.42420733,1.495172501,1.008071899,0.670200884,0.287985086,0.434100568
2020,Ethiopia,0.1147404735453017,34.72616954908142,3.2414197561833253,35.73539073888334,THND_TONNE,Sub-Saharan Africa,4.186200142,0.315125644,1.001103282,0.483846247,0.41256687,0.227698103,0.117437035
2020,Thailand,12.553024810138508,19.75618448769692,0.0496464065501524,19.19464552609902,THND_TONNE,Southeast Asia,5.998799801,1.007029295,1.347519517,0.793855846,0.609449804,0.376709014,0.031837862
2020,Ethiopia,0.01691095627671251,26.589694861472235,31.245371447418986,4.973880524360342,THND_TONNE,Sub-Saharan Africa,4.186200142,0.315125644,1.001103282,0.483846247,0.41256687,0.227698103,0.117437035
2020,Thailand,8.847497994921985,37.86804599053771,1.6524267316372545,10.829357148526874,THND_TONNE,Southeast Asia,5.998799801,1.007029295,1.347519517,0.793855846,0.609449804,0.376709014,0.031837862
2020,Israel,1.5372103421196204,1.6450982090999389,5.756958621980297,38.46675169082492,THND_TONNE,Middle East and North Africa,7.128600121,1.216463685,1.403256774,1.008052945,0.420699477,0.266861796,0.09989845
2020,Nigeria,1.7708223542803887,38.699593986011585,14.65302320931593,0.8759443526974813,THND_TONNE,Sub-Saharan Africa,4.724100113,0.645901859,0.986717939,0.167835936,0.435079455,0.221328124,0.047589935
2020,Nigeria,1.8139475957507036,1.2489914293632047,66.54046986968667,41.52446490933545,THND_TONNE,Sub-Saharan Africa,4.724100113,0.645901859,0.986717939,0.167835936,0.435079455,0.221328124,0.047589935
2020,New Zealand,15.549139462683828,13.82674086016643,8.987287783142582,4.781919782376271,THND_TONNE,North America and ANZ,7.299600124,1.242317915,1.48721838,1.008138299,0.646789908,0.325726211,0.461268276
2020,Kazakhstan,16.539581336821577,27.11193057273953,50.08756589008223,21.92707355145208,THND_TONNE,Commonwealth of Independent States,6.057899952,1.122594237,1.453267694,0.698788941,0.497432142,0.153713793,0.110463686
2020,Japan,21.26368414204301,0.6157875101912857,12.742709367532989,15.618361405823174,THND_TONNE,East Asia,5.870800018,1.26672411,1.332338691,1.072881341,0.495465875,0.03571178,0.181439638
2020,United States,0.49310885719986863,12.281676208446664,29.765424275083888,2.8231507333548485,THND_TONNE,North America and ANZ,6.939599991,1.37398684,1.404786706,0.831618011,0.534608245,0.298143059,0.152284741
2020,Argentina,42.37168978826174,5.785296286324382,55.34096043867868,55.6481967575724,THND_TONNE,Latin America and Caribbean,5.974699974,1.028465629,1.372543693,0.849773705,0.520840347,0.070100471,0.060415059
2020,Colombia,10.265329698082782,1.0668164151866972,25.941399706879785,2.2221718117021776e-06,THND_TONNE,Latin America and Caribbean,6.163400173,0.93220371,1.33445096,0.810020149,0.526890039,0.092374094,0.04584837
2020,Brazil,45.745455410270715,5.312378377719824,1.1624245478022308,7.421252134801365,THND_TONNE,Latin America and Caribbean,6.375599861,0.952679873,1.363464117,0.766119063,0.483292729,0.131674588,0.106518604
2020,Brazil,34.998594846989484,4.818235376020521,7.183426469273394,14.482922752774932,THND_TONNE,Latin America and Caribbean,6.375599861,0.952679873,1.363464117,0.766119063,0.483292729,0.131674588,0.106518604
2020,Colombia,14.99524284901385,1.268669753367703,1.1293559838590674,34.69650332479257,THND_TONNE,Latin America and Caribbean,6.163400173,0.93220371,1.33445096,0.810020149,0.526890039,0.092374094,0.04584837
2020,Colombia,0.1574824630510824,10.851047257162234,6.525711576886502,18.435205942587174,THND_TONNE,Latin America and Caribbean,6.163400173,0.93220371,1.33445096,0.810020149,0.526890039,0.092374094,0.04584837
2020,Pakistan,5.917307254347451,1.8329628880843891,0.18652196387407627,5.4412531710405645,THND_TONNE,South Asia,5.69329977,0.616799474,0.872979581,0.469933242,0.405421734,0.228705063,0.122592121
2020,Canada,36.14928644471396,25.668827035967844,4.200798352184906,27.67427693364626,THND_TONNE,North America and ANZ,7.23210001,1.301647663,1.435391903,1.022501945,0.644028127,0.28152892,0.351701856
2020,China,39.459108740253555,39.64813333808347,14.563023492242387,0.3843172389616757,THND_TONNE,East Asia,5.123899937,0.990533412,1.132080674,0.867248535,0.601605117,0.079021044,0.117255554
2020,Ukraine,30.399201194316756,8.532731911041807,0.7403999469377907,4.321886683877354,THND_TONNE,Central and Eastern Europe,4.56069994,0.780434608,1.321316481,0.698674381,0.319423705,0.178551316,0.00965116
2020,Paraguay,6.160719068554566,28.209522599925965,8.033703295951852,0.4441270248352548,THND_TONNE,Latin America and Caribbean,5.692100048,0.897990823,1.36819756,0.735869646,0.586510062,0.204299241,0.065077379
2020,South Africa,4.3599856422401615,2.0108133516136752,19.692672843165713,0.5496900000033041,THND_TONNE,Sub-Saharan Africa,4.814099789,0.902140439,1.259086251,0.407034069,0.43478182,0.126406848,0.05950214
2020,Canada,0.9902675558728629,17.867714615976812,19.087438861936405,20.199313137395862,THND_TONNE,North America and ANZ,7.23210001,1.301647663,1.435391903,1.022501945,0.644028127,0.28152892,0.351701856
2020,Pakistan,4.158252131609445e-06,1.2730920999206203,47.91362767089334,14.04259577126858,THND_TONNE,South Asia,5.69329977,0.616799474,0.872979581,0.469933242,0.405421734,0.228705063,0.122592121
2020,Mexico,0.6159012448745877,23.68205739873874,0.5852253782997873,23.26999653789158,THND_TONNE,Latin America and Caribbean,6.465000153,1.024387479,1.226333499,0.831601024,0.553892553,0.083094485,0.083133668
2020,Paraguay,28.642164765702343,5.5531843356135635,0.4790882580261789,17.515886473313067,THND_TONNE,Latin America and Caribbean,5.692100048,0.897990823,1.36819756,0.735869646,0.586510062,0.204299241,0.065077379
2020,India,0.21018011599483988,3.698143539146593,19.433892123329784,15.976935759102075,THND_TONNE,South Asia,3.573299885,0.730576158,0.644198656,0.54057014,0.581142247,0.237072483,0.105587982
2020,Mexico,18.386069236926648,0.590036711870826,41.13048605791768,1.2890711309786738,THND_TONNE,Latin America and Caribbean,6.465000153,1.024387479,1.226333499,0.831601024,0.553892553,0.083094485,0.083133668
2020,Norway,13.6085932170103,19.9662890677869,17.608438361178,4.43315705436967,KG_CAP,Western Europe,7.487999916,1.42420733,1.495172501,1.008071899,0.670200884,0.287985086,0.434100568
2020,Switzerland,13.1715275847444,22.4584847417143,14.3504748963904,1.14349062274319,KG_CAP,Western Europe,7.559899807,1.39077425,1.472403407,1.040533185,0.62895447,0.269055754,0.407945901
2020,United Kingdom,16.412701309038038,21.703612064085736,31.399423895160346,4.608747550466789,THND_TONNE,Western Europe,7.164500237,1.273061037,1.457844973,0.97570008,0.525168657,0.373433441,0.322601646
2020,United Kingdom,11.6622103007572,17.1842025671796,28.0483368638732,4.11688138762212,KG_CAP,Western Europe,7.164500237,1.273061037,1.457844973,0.97570008,0.525168657,0.373433441,0.322601646
2021,Australia,16.6389584543313,22.6273851976387,44.3985684533732,7.31651651798697,KG_CAP,North America and ANZ,7.183,1.453,1.076,0.801,0.647,0.291,0.317
2021,Canada,17.2589600615438,15.7906212504344,34.0178764319652,0.921766577861284,KG_CAP,North America and ANZ,7.103,1.447,1.044,0.798,0.648,0.246,0.335
2021,Japan,7.50302646962998,16.3599674071244,17.1604327389292,0.16143805177428,KG_CAP,East Asia,5.94,1.389,0.949,0.838,0.504,0.02,0.192
2021,Mexico,8.71458117884002,13.8376980802081,29.3637164611334,0.520533897566001,KG_CAP,Latin America and Caribbean,6.317,1.126,0.83,0.634,0.585,0.092,0.089
2021,New Zealand,11.6325077478359,19.1288515687546,39.5625628849405,4.48944426315471,KG_CAP,North America and ANZ,7.277,1.4,1.094,0.785,0.665,0.276,0.445
2021,United States,27.1937466387192,23.4232908188054,49.5456445598263,0.426683404680375,KG_CAP,North America and ANZ,6.951,1.533,1.03,0.621,0.554,0.252,0.154
2021,Argentina,39.4535379138107,11.6308023554786,38.2834097821656,0.96410045078437,KG_CAP,Latin America and Caribbean,5.929,1.162,0.98,0.646,0.544,0.069,0.067
2021,Brazil,24.7080673861143,12.5148287865336,40.6023785454033,0.547109000706652,KG_CAP,Latin America and Caribbean,6.33,1.028,0.944,0.571,0.514,0.142,0.117
2021,Chile,19.2748274926209,19.8330691733264,37.3715741021293,0.417195294640192,KG_CAP,Latin America and Caribbean,6.172,1.2,0.946,0.678,0.438,0.159,0.07
2021,China,3.87078953140144,30.7195138679026,12.3348942778629,3.26091830469547,KG_CAP,East Asia,5.339,1.061,0.785,0.665,0.636,0.093,0.117
2021,Colombia,11.1495772529585,8.43320946495415,32.2861550520904,0.144138719878165,KG_CAP,Latin America and Caribbean,6.012,1.021,0.866,0.615,0.554,0.1,0.063
2021,Ethiopia,2.533179710644,0.0147239247692807,0.112152545029287,0.359040974586394,KG_CAP,Sub-Saharan Africa,4.275,0.37,0.679,0.331,0.451,0.241,0.114
2021,India,0.537464780854515,0.167123375302462,2.5863789410628,0.464522683045293,KG_CAP,South Asia,3.819,0.741,0.316,0.383,0.622,0.246,0.106
2021,Indonesia,2.03056767241506,1.01113402712686,7.80418527132652,0.432627445842043,KG_CAP,Southeast Asia,5.345,0.954,0.786,0.433,0.598,0.541,0.046
2021,Israel,20.3365213542353,1.32310189751479,66.029875769103,1.65383380024631,KG_CAP,Middle East and North Africa,7.157,1.376,1.074,0.788,0.509,0.208,0.119
2021,Kazakhstan,19.9330540801578,4.70503898205061,15.614767625617,8.47733669357114,KG_CAP,Commonwealth of Independent States,6.152,1.23,1.103,0.527,0.573,0.143,0.132
2021,Malaysia,5.53062264074751,5.27366365250124,49.7251328172837,1.19730306663315,KG_CAP,Southeast Asia,5.384,1.259,0.797,0.587,0.624,0.27,0.064
2021,Nigeria,1.34430586637893,1.03932807781953,0.818169913729869,1.72829681285754,KG_CAP,Sub-Saharan Africa,4.759,0.663,0.625,0.051,0.433,0.212,0.039
2021,Pakistan,6.52037679012715,3.6773892422e-06,6.05245389881596,2.03164886156304,KG_CAP,South Asia,4.934,0.637,0.423,0.322,0.418,0.252,0.097
2021,Paraguay,13.7783328991621,21.6482629681626,5.23951446676307,0.498305937288067,KG_CAP,Latin America and Caribbean,5.653,0.983,0.97,0.549,0.602,0.206,0.037
2021,Peru,4.19691952300075,4.3184815111714,45.9431935447221,1.05379216869267,KG_CAP,Latin America and Caribbean,5.84,0.986,0.833,0.623,0.536,0.087,0.031
2021,Philippines,3.15958762314624,14.9062430045465,13.9204882602084,0.52122611996816,KG_CAP,Southeast Asia,5.88,0.853,0.828,0.426,0.651,0.125,0.126
2021,Saudi Arabia,4.09062759356346,0.48221160139879,32.6639313884314,3.78303306009179,KG_CAP,Middle East and North Africa,6.494,1.435,0.964,0.571,0.603,0.09,0.163
2021,South Africa,12.831542371093,3.51395669092197,34.5955720713823,2.61682222284997,KG_CAP,Sub-Saharan Africa,4.956,0.967,0.895,0.265,0.447,0.144,0.051
2021,Thailand,1.33779206253202,10.1749032323346,8.12787165251178,0.0472546597462457,KG_CAP,Southeast Asia,5.985,1.107,0.957,0.596,0.611,0.375,0.028
2021,Ukraine,5.09197604750406,13.0238695284977,23.1749699351173,0.291613080297058,KG_CAP,Central and Eastern Europe,4.875,0.979,0.958,0.517,0.417,0.181,0.01
2021,Norway,25.352685537538996,0.37213135026137173,2.8748706892910625,8.52482680585219,THND_TONNE,Western Europe,7.392,1.543,1.108,0.782,0.703,0.249,0.427
2021,Ethiopia,0.11624154614964498,35.42597114828541,3.300675866118418,35.82514129258605,THND_TONNE,Sub-Saharan Africa,4.275,0.37,0.679,0.331,0.451,0.241,0.114
2021,Thailand,12.626314199702152,20.04294500799769,0.051976002624819266,19.427966060749032,THND_TONNE,Southeast Asia,5.985,1.107,0.957,0.596,0.611,0.375,0.028
2021,Ethiopia,0.017217254690238357,27.12597975089121,31.612441868985076,5.027231844796392,THND_TONNE,Sub-Saharan Africa,4.275,0.37,0.679,0.331,0.451,0.241,0.114
2021,Thailand,8.939949639119115,38.63085417354875,1.703114315887216,11.077514814613993,THND_TONNE,Southeast Asia,5.985,1.107,0.957,0.596,0.611,0.375,0.028
2021,Israel,1.5372103421196204,1.6427787018304603,5.746167103396015,38.71693888206585,THND_TONNE,Middle East and North Africa,7.157,1.376,1.074,0.788,0.509,0.208,0.119
2021,Nigeria,1.8143949855327526,39.35253726026111,14.751347339331733,0.8784005848622383,THND_TONNE,Sub-Saharan Africa,4.759,0.663,0.625,0.051,0.433,0.212,0.039
2021,Nigeria,1.8555276914409307,1.2588959619419002,67.99741708136911,41.96635072913136,THND_TONNE,Sub-Saharan Africa,4.759,0.663,0.625,0.051,0.433,0.212,0.039
2021,New Zealand,15.512249123488637,14.293876024408515,9.17669691876635,4.762219097745918,THND_TONNE,North America and ANZ,7.277,1.4,1.094,0.785,0.665,0.276,0.445
2021,Kazakhstan,16.902949020052382,27.33126420901431,51.1953791139598,22.377400996599043,THND_TONNE,Commonwealth of Independent States,6.152,1.23,1.103,0.527,0.573,0.143,0.132
2021,Japan,21.242622003888396,0.6184268467447965,13.164360370941822,15.959800451166974,THND_TONNE,East Asia,5.94,1.389,0.949,0.838,0.504,0.02,0.192
2021,United States,0.48322910679082215,12.58765618485655,29.92838719305064,2.8728000503839635,THND_TONNE,North America and ANZ,6.951,1.533,1.03,0.621,0.554,0.252,0.154
2021,Argentina,42.80930312073749,5.87928965476069,55.46803483798922,56.11162117719368,THND_TONNE,Latin America and Caribbean,5.929,1.162,0.98,0.646,0.544,0.069,0.067
2021,Colombia,10.498575387801148,1.078187964691789,26.327719068571543,2.2148960537432906e-06,THND_TONNE,Latin America and Caribbean,6.012,1.021,0.866,0.615,0.554,0.1,0.063
2021,Brazil,45.89506095081686,5.429110954561296,1.1742607646773113,7.666153166952442,THND_TONNE,Latin America and Caribbean,6.33,1.028,0.944,0.571,0.514,0.142,0.117
2021,Brazil,35.11057034352929,4.8156134690540515,7.347999856557159,14.674723902528266,THND_TONNE,Latin America and Caribbean,6.33,1.028,0.944,0.571,0.514,0.142,0.117
2021,Colombia,15.466514294912326,1.2838080513876595,1.1596840218425062,35.62589161232003,THND_TONNE,Latin America and Caribbean,6.012,1.021,0.866,0.615,0.554,0.1,0.063
2021,Colombia,0.15904868211260065,10.855722381546565,6.5602339861664705,18.5001129139928,THND_TONNE,Latin America and Caribbean,6.012,1.021,0.866,0.615,0.554,0.1,0.063
2021,Pakistan,6.066170856245906,1.8498285681325257,0.18579906559299258,5.577349828754603,THND_TONNE,South Asia,4.934,0.637,0.423,0.322,0.418,0.252,0.097
2021,Canada,36.584500735964035,26.09814435452396,4.281560639108958,27.98788597837881,THND_TONNE,North America and ANZ,7.103,1.447,1.044,0.798,0.648,0.246,0.335
2021,China,39.88010726571932,40.250927091340415,15.005191127282485,0.3883484539880838,THND_TONNE,East Asia,5.339,1.061,0.785,0.665,0.636,0.093,0.117
2021,Ukraine,30.86268879418946,8.782757079612177,0.7510360825965962,4.405120701287311,THND_TONNE,Central and Eastern Europe,4.875,0.979,0.958,0.517,0.417,0.181,0.01
2021,Paraguay,6.2041855919012745,28.35924261784265,8.215622451699094,0.4493387766199518,THND_TONNE,Latin America and Caribbean,5.653,0.983,0.97,0.549,0.602,0.206,0.037
2021,South Africa,4.426885289249972,2.036253281755671,19.749943294176962,0.5618407490066719,THND_TONNE,Sub-Saharan Africa,4.956,0.967,0.895,0.265,0.447,0.144,0.051
2021,Canada,0.9906817327428181,18.127726055784716,19.14698884411965,20.510443094403225,THND_TONNE,North America and ANZ,7.103,1.447,1.044,0.798,0.648,0.246,0.335
2021,Pakistan,4.158252131609445e-06,1.2768586412518537,48.676195162591846,14.193494736753408,THND_TONNE,South Asia,4.934,0.637,0.423,0.322,0.418,0.252,0.097
2021,Mexico,0.6234210020315819,24.099747537653666,0.5900513370261651,23.31913592473283,THND_TONNE,Latin America and Caribbean,6.317,1.126,0.83,0.634,0.585,0.092,0.089
2021,Paraguay,28.92043767945153,5.599356247986524,0.4868748794014597,18.012636670885854,THND_TONNE,Latin America and Caribbean,5.653,0.983,0.97,0.549,0.602,0.206,0.037
2021,India,0.20958076791311017,3.7522678145480572,19.56783089498503,16.139724733529896,THND_TONNE,South Asia,3.819,0.741,0.316,0.383,0.622,0.246,0.106
2021,Mexico,18.697534042511993,0.590036711870826,41.746095432524456,1.320148928603541,THND_TONNE,Latin America and Caribbean,6.317,1.126,0.83,0.634,0.585,0.092,0.089
2021,Norway,13.6478516511207,19.8452918166445,17.7004017635152,4.43966809147692,KG_CAP,Western Europe,7.392,1.543,1.108,0.782,0.703,0.249,0.427
2021,Switzerland,13.1261969857544,22.4210387429504,14.3961145594165,1.13891677702872,KG_CAP,Western Europe,7.571,1.566,1.079,0.816,0.653,0.204,0.413
2021,United Kingdom,16.556606094047698,21.501861163830288,31.731295429479296,4.663239662600804,THND_TONNE,Western Europe,7.064,1.423,1.062,0.757,0.58,0.34,0.306
2021,United Kingdom,11.7009877101974,16.9326067708269,28.1918542493496,4.14308244017334,KG_CAP,Western Europe,7.064,1.423,1.062,0.757,0.58,0.34,0.306
2022,Australia,17.9569352410753,22.5951865854499,44.5085412888414,7.2516502999216,KG_CAP,North America and ANZ,7.162,1.9,1.203,0.772,0.676,0.258,0.341
2022,Canada,17.027686380353,15.6981494524792,34.0017542642616,0.92468666177125,KG_CAP,North America and ANZ,7.025,1.886,1.188,0.783,0.659,0.217,0.368
2022,Japan,7.52483463525024,16.4158538394638,17.267675643886,0.161508581127606,KG_CAP,East Asia,6.039,1.835,1.089,0.866,0.537,0.007,0.218
2022,Mexico,8.69826269765283,13.9620332145795,29.491805386301,0.520732272940468,KG_CAP,Latin America and Caribbean,6.128,1.552,0.886,0.623,0.621,0.092,0.115
2022,New Zealand,11.4927137202161,19.1589058500395,39.6258542320121,4.44586908423743,KG_CAP,North America and ANZ,7.2,1.852,1.235,0.752,0.68,0.245,0.483
2022,United States,26.9780394496297,23.4070685686619,49.6591447706005,0.428294093616576,KG_CAP,North America and ANZ,6.977,1.982,1.182,0.628,0.574,0.22,0.177
2022,Argentina,39.1604273331962,11.694284724663,38.3426660102583,0.965930855237537,KG_CAP,Latin America and Caribbean,5.967,1.592,1.102,0.662,0.555,0.081,0.085
2022,Brazil,24.6511947059222,12.7179108130764,39.9548961550973,0.545999601955386,KG_CAP,Latin America and Caribbean,6.293,1.462,1.044,0.615,0.546,0.131,0.134
2022,Chile,19.4393837980813,20.0772757054565,37.6751030086673,0.415743381888196,KG_CAP,Latin America and Caribbean,6.172,1.651,1.08,0.748,0.46,0.124,0.069
2022,China,3.89068666749464,30.8850938662903,12.4463871880371,3.30203288966838,KG_CAP,East Asia,5.585,1.508,0.958,0.705,0.656,0.099,0.142
2022,Colombia,11.1607539027893,8.61443044507543,32.7630042153828,0.143891027559066,KG_CAP,Latin America and Caribbean,5.781,1.452,0.929,0.72,0.545,0.087,0.077
2022,Ethiopia,2.52584924318926,0.0147659978928393,0.110966834776568,0.359566991544452,KG_CAP,Sub-Saharan Africa,4.241,0.788,0.809,0.457,0.472,0.205,0.136
2022,India,0.539176688464374,0.166583777552876,2.65211994595179,0.463648114277227,KG_CAP,South Asia,3.777,1.167,0.376,0.471,0.647,0.198,0.123
2022,Indonesia,2.04499919875294,1.01620084258389,7.94484370744902,0.435464250646276,KG_CAP,Southeast Asia,5.24,1.382,0.883,0.539,0.62,0.468,0.047
2022,Israel,20.3479112266267,1.30431255157882,66.4915579411857,1.67616264997936,KG_CAP,Middle East and North Africa,7.364,1.826,1.221,0.818,0.568,0.155,0.143
2022,Kazakhstan,20.1456385157053,4.66610881305917,15.8416904095342,8.57619560227396,KG_CAP,Commonwealth of Independent States,6.234,1.668,1.22,0.611,0.584,0.134,0.157
2022,Malaysia,5.63329509100506,5.24726964199528,50.108687688069,1.21195534914931,KG_CAP,Southeast Asia,5.711,1.689,0.938,0.62,0.654,0.213,0.126
2022,Nigeria,1.34379387443,1.0214727697354,0.798833283574092,1.72236414968468,KG_CAP,Sub-Saharan Africa,4.552,1.079,0.732,0.3,0.444,0.175,0.038
2022,Pakistan,6.55908732407272,3.6140532809e-06,6.09852705906232,2.02360864051728,KG_CAP,South Asia,4.516,1.049,0.413,0.374,0.448,0.181,0.112
2022,Paraguay,13.8197003776567,21.8003286848521,5.22008322791066,0.496710974721471,KG_CAP,Latin America and Caribbean,5.578,1.409,1.13,0.624,0.629,0.171,0.059
2022,Peru,4.2188358395229,4.37673304987378,46.4476199549205,1.05150000007529,KG_CAP,Latin America and Caribbean,5.559,1.397,0.865,0.735,0.545,0.09,0.037
2022,Philippines,3.17730273536286,14.9743632207642,14.1325214068595,0.524669708191314,KG_CAP,Southeast Asia,5.904,1.268,0.912,0.514,0.678,0.107,0.142
2022,Saudi Arabia,4.13063341906857,0.475026931725544,32.8221958841293,3.75682400781438,KG_CAP,Middle East and North Africa,6.523,1.87,1.092,0.577,0.651,0.078,0.18
2022,South Africa,13.0582384321388,3.54151138778395,34.9185927167831,2.61756463854306,KG_CAP,Sub-Saharan Africa,5.194,1.425,1.088,0.361,0.442,0.089,0.046
2022,Thailand,1.34222330823865,10.2263004871468,8.20158634428566,0.0484914068665306,KG_CAP,Southeast Asia,5.891,1.535,1.096,0.697,0.617,0.321,0.026
2022,Ukraine,5.14800737726715,13.2267287587123,23.6303217490036,0.295304472269033,KG_CAP,Central and Eastern Europe,5.084,1.411,1.081,0.583,0.473,0.188,0.017
2022,Norway,25.681503650786635,0.3812727196377479,2.9774620853186713,8.574793426359298,THND_TONNE,Western Europe,7.365,1.997,1.239,0.786,0.728,0.217,0.474
2022,Ethiopia,0.11766549177143924,36.13602391661115,3.3670376593169555,35.86886571905843,THND_TONNE,Sub-Saharan Africa,4.241,0.788,0.809,0.457,0.472,0.205,0.136
2022,Thailand,12.702763490137244,20.297579234277737,0.05338956436762456,19.577154841476567,THND_TONNE,Southeast Asia,5.891,1.535,1.096,0.697,0.617,0.321,0.026
2022,Ethiopia,0.017664721200993445,27.665874183190788,31.927991162265933,5.083731188608709,THND_TONNE,Sub-Saharan Africa,4.241,0.788,0.809,0.457,0.472,0.205,0.136
2022,Thailand,9.030035429784586,39.405384981134084,1.7509740657610977,11.330782872508093,THND_TONNE,Southeast Asia,5.891,1.535,1.096,0.697,0.617,0.321,0.026
2022,Israel,1.5372103421196204,1.6580439362743056,5.750712554823709,38.6821517932175,THND_TONNE,Middle East and North Africa,7.364,1.826,1.221,0.818,0.568,0.155,0.143
2022,Nigeria,1.8600012575630964,40.17559879155676,14.95115698562751,0.8795329218577658,THND_TONNE,Sub-Saharan Africa,4.552,1.079,0.732,0.3,0.444,0.175,0.038
2022,Nigeria,1.896360610185731,1.2688515422151407,69.45924582468254,42.380663252483004,THND_TONNE,Sub-Saharan Africa,4.552,1.079,0.732,0.3,0.444,0.175,0.038
2022,New Zealand,15.452413896962552,14.78408121092071,9.368572159190041,4.754948105862552,THND_TONNE,North America and ANZ,7.2,1.852,1.235,0.752,0.68,0.245,0.483
2022,Kazakhstan,17.305344538307676,27.31125161051396,52.32435076158804,22.766916342529125,THND_TONNE,Commonwealth of Independent States,6.234,1.668,1.22,0.611,0.584,0.134,0.157
2022,Japan,21.245430698107842,0.6210661832983027,13.586297563575686,16.32109907981319,THND_TONNE,East Asia,6.039,1.835,1.089,0.866,0.537,0.007,0.218
2022,United States,0.488492266453306,12.853739890018987,30.11970431654376,2.9202817285604072,THND_TONNE,North America and ANZ,6.977,1.982,1.182,0.628,0.574,0.22,0.177
